Display name,SID,Domain,Type,Object ID,Cloud ID,Cloud Provider,Source,UPN,Tags,Created time,Criticality level,Account status,Last updated
"Cheryl Williams","s-1-5-21-2687365137-2087825785-2724683265-4338","domain2.test.local","User","5aff2530-6f1c-4f20-a182-bb3af44d9338",,,"Hybrid",CWilliams@domain2.test.local,,"2016-04-27T08:02:05.000Z",,"Enabled","2016-04-27T08:11:33.000Z"
"Chesley Randolph","s-1-5-21-2687365137-2087825785-2724683265-4216","domain2.test.local","User","d501162a-5bd5-4d06-b1ec-39d9d43144ef",,,"Hybrid",CRandolph@domain2.test.local,,"2016-04-27T08:02:01.000Z",,"Enabled","2016-04-27T08:14:20.000Z"
"Chesley Scott","s-1-5-21-2687365137-2087825785-2724683265-4449","domain2.test.local","User","2e267ad8-9336-4de7-8672-e528e505fe4c",,,"Hybrid",CScott@domain2.test.local,,"2016-04-27T08:02:09.000Z",,"Enabled","2016-04-27T08:13:50.000Z"
"Chester Reese","s-1-5-21-2687365137-2087825785-2724683265-4219","domain2.test.local","User","8e107933-b54f-49a1-8659-d7494898b33e",,,"Hybrid",CReese@domain2.test.local,,"2016-04-27T08:02:01.000Z",,"Enabled","2016-04-27T08:14:24.000Z"
"Chester Watkins","s-1-5-21-2687365137-2087825785-2724683265-4700","domain2.test.local","User","9745e74d-3cb2-44ec-b08c-9564948d6447",,,"Hybrid",CWatkins@domain2.test.local,,"2016-04-27T08:02:18.000Z",,"Enabled","2016-04-27T08:13:43.000Z"
"Chesterine Blair","s-1-5-21-989687458-3461180213-172365591-248284","domain1.test.local","User","53a02e9c-9976-4f56-8242-2aa0dcaaac17","00umyturs3OMwD53f5d7","Okta","Hybrid",CBlair@domain1.test.local,,"2016-04-26T11:57:40.000Z",,"Enabled","2018-02-05T14:14:51.000Z"
"Chesterine Mcfadden","s-1-5-21-2687365137-2087825785-2724683265-5048","domain2.test.local","User","e0680fdf-56f8-4ca0-86f0-d0ae04e008b7",,,"Hybrid",CMcfadden@domain2.test.local,,"2016-04-27T08:02:30.000Z",,"Enabled","2016-04-27T08:10:22.000Z"
"Chloa Kay","s-1-5-21-2687365137-2087825785-2724683265-4460","domain2.test.local","User","7e26183a-fae0-4472-a6b4-4f4fee5ff9ca",,,"Hybrid",CKay@domain2.test.local,,"2016-04-27T08:02:09.000Z",,"Enabled","2016-04-27T08:14:03.000Z"
"Chlora Digby","s-1-5-21-989687458-3461180213-172365591-248645","domain1.test.local","User","6804fe4d-d4cf-4a5e-8dce-494ccadcb83a","00umytyku64LC1Drm5d7","Okta","Hybrid",CDigby@domain1.test.local,,"2016-04-26T11:57:52.000Z",,"Enabled","2024-01-15T15:18:09.000Z"
"Chloris Bentley","s-1-5-21-306263214-2362191459-3415812841-1604","domain1.test.local","User",,"00ujfqi6uyZNe6kQB5d7","Okta","Hybrid",OHarrington@domain1.test.local,"Sensitive","2022-12-28T13:31:14.000Z",,"Enabled","2022-12-28T13:31:14.000Z"
"Chloris Bentley","s-1-5-21-989687458-3461180213-172365591-248125","domain1.test.local","User","ac25d953-a871-43b7-89a1-00e2065a1910","00umyturp409K6pwW5d7","Okta","Hybrid",CBentley@domain1.test.local,,"2016-04-26T11:57:33.000Z",,"Enabled","2020-12-23T09:38:48.000Z"
"Chloris Bentley","s-1-5-21-306263214-2362191459-3415812841-1604","domain1.test.local","User",,"00ujfqk96rx0OPXsF5d7","Okta","Hybrid",DMiller@domain1.test.local,"Sensitive","2022-06-25T15:24:52.000Z",,"Enabled","2022-06-25T15:24:52.000Z"
"chris",,"mcasaatp.ccsctp.net","User","bf26a8ac-890c-467c-a60d-129e75f35781",,,"Cloud",rbac_streams_admin_p2@mcasaatp.ccsctp.net,,"2022-02-16T14:02:12.000Z",,"Enabled",
"Chris Green",,"mcasaatp.ccsctp.net","User","8f95c7be-4f93-43e9-985c-b7a495485b1c",,,"Cloud",chris3@mcasaatp.ccsctp.net,,"2021-10-18T09:16:22.000Z","High","Enabled",
"Chris Greens",,"mcasaatp.ccsctp.net","User","52b5476f-c7c0-4a16-aedb-6d1982b46507",,,"Cloud",chris2@mcasaatp.ccsctp.net,,"2021-05-19T16:09:21.000Z",,"Enabled",
"Chrislynn Potts","s-1-5-21-989687458-3461180213-172365591-247819","domain1.test.local","User","8d3967a9-90d5-4242-9a22-3af5d47e5aa8","00umyu2s6q6S0igZj5d7","Okta","Hybrid",CPotts@domain1.test.local,,"2016-04-26T11:57:23.000Z",,"Enabled","2018-02-05T14:14:46.000Z"
"Christ Pate","s-1-5-21-2687365137-2087825785-2724683265-4792","domain2.test.local","User","4f58aa8f-a259-4063-a44a-add2920a3681",,,"Hybrid",CPate@domain2.test.local,,"2016-04-27T08:02:21.000Z",,"Enabled","2016-04-27T08:10:22.000Z"
"Christa Brewer","s-1-5-21-989687458-3461180213-172365591-248126","domain1.test.local","User","810f74c2-c99f-4e09-945f-fb8f2fd0596e","00umytrdft3vqP7Ka5d7","Okta","Hybrid",CBrewer@domain1.test.local,,"2016-04-26T11:57:34.000Z",,"Enabled","2020-12-23T09:38:43.000Z"
"Christiana Gay","s-1-5-21-989687458-3461180213-172365591-247605","domain1.test.local","User","a299ebb4-7e33-4bb3-af9c-47c6a9faf2ae",,,"Hybrid",CGay@domain1.test.local,,"2016-04-26T11:57:16.000Z",,"Disabled","2023-12-26T13:48:05.000Z"
"Christie Green","s-1-5-21-2687365137-2087825785-2724683265-4682","domain2.test.local","User","4308b420-a0ed-4405-a9b5-b3c460311e43",,,"Hybrid",CGreen@domain2.test.local,,"2016-04-27T08:02:18.000Z",,"Enabled","2016-04-27T08:04:34.000Z"
"Christine Hart","s-1-5-21-2687365137-2087825785-2724683265-4784","domain2.test.local","User","011990db-7361-4ad0-9f36-7b0f46c14400",,,"Hybrid",CHart@domain2.test.local,,"2016-04-27T08:02:21.000Z",,"Enabled","2016-04-27T08:04:44.000Z"
"Christy Norris","s-1-5-21-989687458-3461180213-172365591-248474","domain1.test.local","User","90e7a745-252e-44ae-8cc2-16d5e1b73fc6","00umyu1wrwNBevbHH5d7","Okta","Hybrid",CNorris@domain1.test.local,,"2016-04-26T11:57:46.000Z",,"Enabled","2018-02-05T14:14:53.000Z"
"Cindy Hobbs","s-1-5-21-2687365137-2087825785-2724683265-4895","domain2.test.local","User","399c11bf-e423-4a1e-8c71-57d4c2621e21",,,"Hybrid",CHobbs@domain2.test.local,,"2016-04-27T08:02:25.000Z",,"Enabled","2016-04-27T08:12:15.000Z"
"Ciria Branch","s-1-5-21-2687365137-2087825785-2724683265-4198","domain2.test.local","User","cdbfb96c-b8e2-4a02-b3ef-77af6acfbcb7",,,"Hybrid",CBranch@domain2.test.local,,"2016-04-27T08:02:00.000Z",,"Enabled","2016-04-27T08:13:54.000Z"
"Claire Fitzpatrick","s-1-5-21-2687365137-2087825785-2724683265-4531","domain2.test.local","User","6409f8f7-8f48-4d88-bf61-7717218c7cea",,,"Hybrid",CFitzpatrick@domain2.test.local,"Sensitive","2016-04-27T08:02:12.000Z",,"Enabled","2016-04-27T08:10:12.000Z"
"Clanton Kramer","s-1-5-21-2687365137-2087825785-2724683265-4477","domain2.test.local","User","b01991ae-f5f9-4d32-adfc-93e0929e8d07",,,"Hybrid",CKramer@domain2.test.local,,"2016-04-27T08:02:10.000Z",,"Enabled","2016-04-27T08:14:25.000Z"
"Clarabell Beckwith","s-1-5-21-989687458-3461180213-172365591-248513","domain1.test.local","User","9c998887-d619-4003-8a09-fbde73f8f6a2","00umyturoamkEM4LW5d7","Okta","Hybrid",CBeckwith@domain1.test.local,,"2016-04-26T11:57:47.000Z",,"Enabled","2018-02-05T14:14:54.000Z"
"Clare Bar","s-1-5-21-989687458-3461180213-172365591-247627","domain1.test.local","User","2d3068dc-28d0-4446-b0b7-c1e9fb8f7a18","00umyturltzquQHUJ5d7","Okta","Hybrid",CBar@domain1.test.local,,"2016-04-26T11:57:16.000Z",,"Enabled","2018-02-05T14:14:44.000Z"
"Clare Love","s-1-5-21-2687365137-2087825785-2724683265-4379","domain2.test.local","User","9dd1dd53-6cd2-44fb-9e86-fcbf9c98a26f",,,"Hybrid",CLove@domain2.test.local,,"2016-04-27T08:02:06.000Z",,"Enabled","2016-04-27T08:12:10.000Z"
"Clarence Saunders","s-1-5-21-989687458-3461180213-172365591-247654","domain1.test.local","User","ff4d1f7b-8b64-4d31-b2d8-9a6bc9f4902a","00umyu2sgj0xwL57T5d7","Okta","Hybrid",CSaunders@domain1.test.local,,"2016-04-26T11:57:17.000Z",,"Enabled","2018-02-05T14:14:44.000Z"
"Clarence Saunders","s-1-5-21-306263214-2362191459-3415812841-1186","domain5.test.local","User",,"00ujfqi6y6Xddp3Uu5d7","Okta","Hybrid",EHenson@domain1.test.local,"Sensitive","2023-02-14T09:49:42.000Z",,"Enabled","2023-02-14T09:49:42.000Z"
"Claretta Thornton","s-1-5-21-2687365137-2087825785-2724683265-4822","domain2.test.local","User","08c5bfad-2fbc-433b-94e4-2936712f72b7",,,"Hybrid",CThornton@domain2.test.local,,"2016-04-27T08:02:22.000Z",,"Enabled","2016-04-27T08:10:58.000Z"
"Clarnce Sullivan","s-1-5-21-989687458-3461180213-172365591-248015","domain1.test.local","User","8d2308a4-1b17-4e0d-ad03-8082ee9552dd","00umyu53ihIBsH4fV5d7","Okta","Hybrid",CSullivan@domain1.test.local,,"2016-04-26T11:57:30.000Z",,"Enabled","2018-02-05T14:14:48.000Z"
"class 4 manager","s-1-5-21-306263214-2362191459-3415812841-3228","domain3.test.local","User",,,,"On-premises",class4manager@domain1.test.local,,"2024-01-17T12:35:56.000Z",,"Enabled","2024-06-02T16:45:42.000Z"
"class1 teacher","s-1-5-21-306263214-2362191459-3415812841-3224","domain3.test.local","User",,,,"On-premises",class1teacher@domain1.test.local,,"2024-01-15T09:30:06.000Z",,"Enabled","2024-06-02T16:45:42.000Z"
"class2 teacher","s-1-5-21-306263214-2362191459-3415812841-3225","domain3.test.local","User",,,,"On-premises",class2-teacher@domain1.test.local,,"2024-01-16T13:09:06.000Z",,"Enabled","2024-06-02T16:45:42.000Z"
"class41 student","s-1-5-21-306263214-2362191459-3415812841-3227","domain3.test.local","User",,,,"On-premises",class41student@domain1.test.local,,"2024-01-17T12:35:04.000Z",,"Enabled","2024-06-02T16:45:42.000Z"
"class41 teacher","s-1-5-21-306263214-2362191459-3415812841-3226","domain3.test.local","User",,,,"On-premises",class41@domain1.test.local,,"2024-01-16T13:33:35.000Z",,"Enabled","2024-06-02T16:45:42.000Z"
"class51 teacher","s-1-5-21-306263214-2362191459-3415812841-3230","domain3.test.local","User",,,,"On-premises",class51teacher@domain1.test.local,,"2024-01-17T12:40:33.000Z",,"Enabled","2024-06-02T16:45:42.000Z"
"Clauda Hoffman","s-1-5-21-989687458-3461180213-172365591-248670","domain1.test.local","User","b255f73a-3610-40c2-8386-f0866a077846","00umyu1740uIBs9X15d7","Okta","Hybrid",CHoffman@domain1.test.local,,"2016-04-26T11:57:53.000Z",,"Enabled","2018-02-05T14:14:55.000Z"
"Claudina Beverly","s-1-5-21-989687458-3461180213-172365591-248498","domain1.test.local","User","fcc589ea-ec6b-498b-b628-0e49168a5b21","00umyturqc10iatxT5d7","Okta","Hybrid",CBeverly@domain1.test.local,,"2016-04-26T11:57:47.000Z",,"Enabled","2018-02-05T14:14:53.000Z"
"Claudina Tanner","s-1-5-21-306263214-2362191459-3415812841-1110","domain1.test.local","User",,"00ujfqgo0kZsnNPJ75d7","Okta","Hybrid",CTanner@domain1.test.local,"Sensitive","2022-12-28T13:30:45.000Z",,"Enabled","2022-12-28T13:30:45.000Z"
"Claudina Tanner","s-1-5-21-989687458-3461180213-172365591-248128","domain1.test.local","User","fa19d7b5-0486-47e7-988a-0b7039963cfc","00umyu53kcTVLbPXW5d7","Okta","Hybrid",CTanner@domain1.test.local,,"2016-04-26T11:57:34.000Z",,"Enabled","2020-12-23T09:38:58.000Z"
"Claudio Holt","s-1-5-21-989687458-3461180213-172365591-247962","domain1.test.local","User","e5984610-8167-4e66-b5d0-364a37d4602d","00umyu175hfedbGwl5d7","Okta","Hybrid",CHolt@domain1.test.local,,"2016-04-26T11:57:28.000Z",,"Enabled","2018-02-05T14:14:48.000Z"
"Claudio Hope","s-1-5-21-989687458-3461180213-172365591-248449","domain1.test.local","User","b95a4716-c83e-4cbe-9dd6-19fcf8198d82","00umyu1766BIkYILV5d7","Okta","Hybrid",CHope@domain1.test.local,,"2016-04-26T11:57:45.000Z",,"Enabled","2018-02-05T14:14:53.000Z"
"Claudis Bourne","s-1-5-21-989687458-3461180213-172365591-248618","domain1.test.local","User","638b2038-53a7-4cd3-84fc-277fb4ee1d39","00umyturuprDNryko5d7","Okta","Hybrid",CBourne@domain1.test.local,,"2016-04-26T11:57:51.000Z",,"Enabled","2018-02-05T14:14:55.000Z"
"Claudis Mccormick","s-1-5-21-2687365137-2087825785-2724683265-5003","domain2.test.local","User","15d63073-4756-4522-b536-4515b98e014b",,,"Hybrid",CMccormick@domain2.test.local,,"2016-04-27T08:02:29.000Z",,"Enabled","2016-04-27T08:14:43.000Z"
"Cleao Schroeder","s-1-5-21-989687458-3461180213-172365591-247929","domain1.test.local","User","fcdb1ea9-8164-426d-a8d7-caf3a1211b1a","00umyu2sh2BGlj3765d7","Okta","Hybrid",CSchroeder@domain1.test.local,,"2016-04-26T11:57:27.000Z",,"Enabled","2018-02-05T14:14:47.000Z"
"Cleao Turner","s-1-5-21-989687458-3461180213-172365591-247987","domain1.test.local","User","c540b4d4-5e3e-4599-a7f1-bd652ce6c81f","00umyu53nlisSAk8J5d7","Okta","Hybrid",CTurner@domain1.test.local,,"2016-04-26T11:57:29.000Z",,"Enabled","2018-02-05T14:14:48.000Z"
"Clearance Dennis","s-1-5-21-2687365137-2087825785-2724683265-4300","domain2.test.local","User","04a5e797-d3e1-4c11-8dbb-044a54080011",,,"Hybrid",CDennis@domain2.test.local,,"2016-04-27T08:02:03.000Z",,"Enabled","2016-04-27T08:10:49.000Z"
"Clearnce Wheeler","s-1-5-21-989687458-3461180213-172365591-248486","domain1.test.local","User","5a894c82-8b57-4e2b-ad05-c73bac4439c2","00umyu4eefc4e488O5d7","Okta","Hybrid",CWheeler@domain1.test.local,,"2016-04-26T11:57:47.000Z",,"Enabled","2018-02-05T14:14:53.000Z"
"Cledith Welch","s-1-5-21-2687365137-2087825785-2724683265-4468","domain2.test.local","User","c8c5e4c0-a3d5-49b9-86a8-d16fc3c2ff76",,,"Hybrid",CWelch@domain2.test.local,,"2016-04-27T08:02:10.000Z",,"Enabled","2016-04-27T08:14:18.000Z"
"Clee Castaneda","s-1-5-21-2687365137-2087825785-2724683265-5073","domain2.test.local","User","b1ae1398-187f-4676-8d2a-bb9336dd2dc8",,,"Hybrid",CCastaneda@domain2.test.local,,"2016-04-27T08:02:31.000Z",,"Enabled","2016-04-27T08:10:54.000Z"
"Clelia Cunningham","s-1-5-21-989687458-3461180213-172365591-248460","domain1.test.local","User","1956bc80-e394-4982-bfe9-6933f098e028","00umytykrfRsgAXml5d7","Okta","Hybrid",CCunningham@domain1.test.local,,"2016-04-26T11:57:46.000Z",,"Enabled","2018-02-05T14:14:53.000Z"
"Clemence Garrett","s-1-5-21-989687458-3461180213-172365591-248556","domain1.test.local","User","2ee16b3f-ee4f-46b9-a493-399aefa250ed","00umyu0350wrOQ3L95d7","Okta","Hybrid",CGarrett@domain1.test.local,,"2016-04-26T11:57:49.000Z",,"Enabled","2018-02-05T14:14:54.000Z"
"Clemence Garrett","s-1-5-21-306263214-2362191459-3415812841-1999","domain1.test.local","User",,"00ujfqeho3ocwmFty5d7","Okta","Hybrid",MBuckley@domain1.test.local,"Sensitive","2022-06-25T15:25:23.000Z",,"Enabled","2022-06-25T15:25:23.000Z"
"Clemence Southwell","s-1-5-21-2687365137-2087825785-2724683265-4783","domain2.test.local","User","87c5682f-9451-4de0-b30e-0de83c5e7ac6",,,"Hybrid",CSouthwell@domain2.test.local,,"2016-04-27T08:02:21.000Z",,"Enabled","2016-04-27T08:15:34.000Z"
"Clemens Cameron","s-1-5-21-2687365137-2087825785-2724683265-4868","domain2.test.local","User","5c15dcbe-d156-40fc-b8e9-6071332b374d",,,"Hybrid",CCameron@domain2.test.local,,"2016-04-27T08:02:24.000Z",,"Enabled","2016-04-27T08:11:47.000Z"
"Clemente Hardin","s-1-5-21-989687458-3461180213-172365591-248526","domain1.test.local","User","0eaa4291-85ed-41ad-bed0-8d6f84812f2d","00umytvhktbxa3xzo5d7","Okta","Hybrid",CHardin@domain1.test.local,,"2016-04-26T11:57:48.000Z",,"Enabled","2018-02-05T14:14:54.000Z"
"Clemon Wetherby","s-1-5-21-2687365137-2087825785-2724683265-4537","domain2.test.local","User","7aeb0222-58ca-4fe0-8923-a322c234ee76",,,"Hybrid",CWetherby@domain2.test.local,"Sensitive","2016-04-27T08:02:12.000Z",,"Enabled","2016-04-27T08:10:22.000Z"
"Cleta Ewing","s-1-5-21-2687365137-2087825785-2724683265-4990","domain2.test.local","User","8e24c602-21d1-4c01-b004-8f2a5ca7263a",,,"Hybrid",CEwing@domain2.test.local,,"2016-04-27T08:02:28.000Z",,"Enabled","2016-04-27T08:14:27.000Z"
"Cleva Johnson","s-1-5-21-2687365137-2087825785-2724683265-4841","domain2.test.local","User","20d1070f-875a-4493-815e-6c1f5c4e4302",,,"Hybrid",CJohnson@domain2.test.local,,"2016-04-27T08:02:23.000Z",,"Enabled","2016-04-27T08:11:25.000Z"
"Cliffie Mansle","s-1-5-21-989687458-3461180213-172365591-247925","domain1.test.local","User","4a464bcd-1550-4fa3-8cc6-6c6b005d710d","00umytytzndWMa1xS5d7","Okta","Hybrid",CMansle@domain1.test.local,,"2016-04-26T11:57:27.000Z",,"Enabled","2018-02-05T14:14:47.000Z"
"Clifton Felton","s-1-5-21-989687458-3461180213-172365591-247638","domain1.test.local","User","e06be211-ecd6-4786-85ab-9d54e314ee9c","00umytyl4eiuGZhS05d7","Okta","Hybrid",CFelton@domain1.test.local,,"2016-04-26T11:57:17.000Z",,"Enabled","2018-02-05T14:14:44.000Z"
"Cloice Mercado","s-1-5-21-989687458-3461180213-172365591-248114","domain1.test.local","User","58f3c8d5-c8a2-49d1-981f-8d7db06908dc","00umyu3ho1bgmzuvP5d7","Okta","Hybrid",CMercado@domain1.test.local,,"2016-04-26T11:57:33.000Z",,"Enabled","2018-02-05T14:14:49.000Z"
"Clora Breckenridge","s-1-5-21-989687458-3461180213-172365591-248194","domain1.test.local","User","fae79d06-c9e2-4874-a4e7-58fc2650e03c","00umytrdfdN8yruiF5d7","Okta","Hybrid",CBreckenridge@domain1.test.local,,"2016-04-26T11:57:36.000Z",,"Enabled","2018-02-05T14:14:50.000Z"
"Clorene Maddox","s-1-5-21-2687365137-2087825785-2724683265-4484","domain2.test.local","User","1a614c65-20cd-4f0a-8a6b-22372443f560",,,"Hybrid",CMaddox@domain2.test.local,,"2016-04-27T08:02:10.000Z",,"Enabled","2016-04-27T08:14:32.000Z"
"Cloud Hybrid Search",,,"Service","713bf566-4ba4-4f3e-8380-506c3625cd5a",,,"Cloud",,,,,"Enabled",
"Cloud Mcdonald","s-1-5-21-306263214-2362191459-3415812841-1352",,"User",,,,"On-premises",,,"2022-05-24T06:38:31.000Z",,"Enabled","2022-07-17T13:51:07.000Z"
"Cloud Mcdonald","s-1-5-21-989687458-3461180213-172365591-247840","domain1.test.local","User","7d3111ce-285e-4921-a482-8c464d3a27c2","00umyu3hl8tErypjX5d7","Okta","Hybrid",CMcdonald@domain1.test.local,,"2016-04-26T11:57:23.000Z",,"Enabled","2018-02-05T14:14:46.000Z"
"Cloud_Admin",,"MCASAATP.ccsctp.net","User","4bd1c595-9f97-42b3-b6ae-6875e4dd7422",,,"Cloud",Cloud_Admin_MCASAATPSENTINEL.ccsctp.net#EXT#@MCASAATP.ccsctp.net,,"2024-08-20T05:02:21.000Z",,"Enabled",
"cloud_admin cloud_admin",,,"User",,"00uje0e9bv3Heo0Ps5d7","Okta","Cloud",cloud_admin@mcasaatpsentinel.ccsctp.net,,"2024-09-03T14:52:09.000Z",,"Enabled",
"CloudLicensingSystem",,,"Service","04067eff-4ded-45b7-87da-62430e251eed",,,"Cloud",,,,,"Enabled",
"CloudOnlyTest Okta",,,"User",,"00umzyo846yUAaXDG5d7","Okta","Cloud",cloudonly1@gmail.com,,"2025-01-28T13:58:32.000Z",,"Enabled",
"CloudOnlyTest5 CloudOnly5",,,"User",,"00un5ezt7ekGgKpWq5d7","Okta","Cloud",CoudOnlyTest5@gmail.com,,"2025-02-02T14:09:52.000Z",,"Enabled",
"Clova Knox","s-1-5-21-989687458-3461180213-172365591-248004","domain1.test.local","User","c150305d-de1d-4e13-8468-dceee9dbbd03","00umytytt1pGQpouR5d7","Okta","Hybrid",CKnox@domain1.test.local,,"2016-04-26T11:57:29.000Z",,"Enabled","2018-02-05T14:14:48.000Z"
"Clovis Parshall","s-1-5-21-989687458-3461180213-172365591-248530","domain1.test.local","User","998351ad-0e5a-424b-8c11-e28bdec4d200","00umyu1wzemMt5Dx55d7","Okta","Hybrid",CParshall@domain1.test.local,,"2016-04-26T11:57:48.000Z",,"Enabled","2018-02-05T14:14:54.000Z"
"Clovis Spears","s-1-5-21-989687458-3461180213-172365591-247747","domain1.test.local","User","7edbd5fe-17f4-459d-a5de-5863d1fb94f6","00umytzy6pZyrkPrZ5d7","Okta","Hybrid",CSpears@domain1.test.local,,"2016-04-26T11:57:20.000Z",,"Enabled","2018-02-05T14:14:45.000Z"
"Cloyde Keller","s-1-5-21-989687458-3461180213-172365591-248576","domain1.test.local","User","a84b0db9-ff87-41c5-8d4e-8d0ed5feaf99","00umyu17ce5VKIdkN5d7","Okta","Hybrid",CKeller@domain1.test.local,,"2016-04-26T11:57:50.000Z",,"Enabled","2018-02-05T14:14:54.000Z"
"Clydia Robertson","s-1-5-21-989687458-3461180213-172365591-247705","domain1.test.local","User","ccb2b815-cf9e-485d-bf7f-92f5c9e4b54d","00umyu2sazMI3BBBs5d7","Okta","Hybrid",CRobertson@domain1.test.local,"HoneyToken, Sensitive","2016-04-26T11:57:19.000Z",,"Enabled","2018-02-05T14:14:45.000Z"
"Clytee Schultz","s-1-5-21-989687458-3461180213-172365591-247849","domain1.test.local","User","5fb5c371-beb5-4ca4-a8dd-2b20947095d6","00umyu2shcwcujMBE5d7","Okta","Hybrid",CSchultz@domain1.test.local,,"2016-04-26T11:57:24.000Z",,"Enabled","2018-02-05T14:14:46.000Z"
"Cody Griffith","s-1-5-21-2687365137-2087825785-2724683265-4528","domain2.test.local","User","7d93146a-92d7-4c25-b606-fec41d3cf7cc",,,"Hybrid",CGriffith@domain2.test.local,,"2016-04-27T08:02:12.000Z",,"Enabled","2016-04-27T08:15:34.000Z"
"Cola Phelps","s-1-5-21-989687458-3461180213-172365591-247688","domain1.test.local","User","0fa41d9e-4433-4b29-8eb6-385f802876cc","00umyu1x3cYIUrSOX5d7","Okta","Hybrid",CPhelps@domain1.test.local,,"2016-04-26T11:57:19.000Z",,"Enabled","2018-02-05T14:14:44.000Z"
"Cola Phelps","s-1-5-21-306263214-2362191459-3415812841-1217","domain1.test.local","User",,"00ujfqi6xsxw2SgGC5d7","Okta","Hybrid",RHenley@domain1.test.local,"Sensitive","2022-06-25T15:24:22.000Z",,"Enabled","2022-06-25T15:24:22.000Z"
"Colbert Northop","s-1-5-21-2687365137-2087825785-2724683265-4968","domain2.test.local","User","7742f63c-546a-4651-81f9-4b18bb0b5c90",,,"Hybrid",CNorthop@domain2.test.local,,"2016-04-27T08:02:27.000Z",,"Enabled","2016-04-27T08:13:58.000Z"
"CollabDB Service INT",,,"Service","2dfac151-38d6-4a19-8a44-fd97263d9d09",,,"Cloud",,,,,"Enabled",
"Collette Maynard","s-1-5-21-2687365137-2087825785-2724683265-4777","domain2.test.local","User","3ee7cec2-db1b-4289-a86c-15097e1a9c1b",,,"Hybrid",CMaynard@domain2.test.local,,"2016-04-27T08:02:21.000Z",,"Enabled","2016-04-27T08:15:25.000Z"
"Collie Cochran","s-1-5-21-989687458-3461180213-172365591-248228","domain1.test.local","User","7153f7bc-f6d2-48ac-a09b-eacb5e8f35c8","00umytwyetROI3yIf5d7","Okta","Hybrid",CCochran@domain1.test.local,,"2016-04-26T11:57:37.000Z",,"Enabled","2018-02-05T14:14:50.000Z"
"Collins Harvey","s-1-5-21-989687458-3461180213-172365591-248261","domain1.test.local","User","aa01cc0b-c3bb-40c2-a06c-f7e49dc3e332","00umyu16z8Qyq3x0l5d7","Okta","Hybrid",CHarvey@domain1.test.local,,"2016-04-26T11:57:39.000Z",,"Enabled","2018-02-05T14:14:51.000Z"
"Collis Lynch","s-1-5-21-989687458-3461180213-172365591-248608","domain1.test.local","User","e1a1290b-c5ef-4689-b8c7-ab3fcdfa8af8","00umytytxwfXvDQeS5d7","Okta","Hybrid",CLynch@domain1.test.local,,"2016-04-26T11:57:51.000Z",,"Enabled","2018-02-05T14:14:55.000Z"
"Colonel Golden","s-1-5-21-306263214-2362191459-3415812841-1689","domain1.test.local","User",,"00ujfqi6ompS2bw195d7","Okta","Hybrid",CGolden@domain1.test.local,"Sensitive","2025-01-29T10:58:40.000Z",,"Enabled","2025-01-29T10:58:40.000Z"
